destinacija,datum,druzba,letalo,cas 
London Stansted,"(18, 11, 2022, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(19, 11, 2022, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(20, 11, 2022, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(21, 11, 2022, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(22, 11, 2022, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(23, 11, 2022, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(24, 11, 2022, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(25, 11, 2022, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(26, 11, 2022, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(27, 11, 2022, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(28, 11, 2022, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(29, 11, 2022, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(30, 11, 2022, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(1, 12, 2022, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(2, 12, 2022, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(3, 12, 2022, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(4, 12, 2022, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(5, 12, 2022, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(6, 12, 2022, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(7, 12, 2022, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(8, 12, 2022, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(9, 12, 2022, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(10, 12, 2022, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(11, 12, 2022, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(12, 12, 2022, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(13, 12, 2022, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(14, 12, 2022, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(15, 12, 2022, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(16, 12, 2022, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(17, 12, 2022, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(18, 12, 2022, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(19, 12, 2022, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(20, 12, 2022, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(21, 12, 2022, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(22, 12, 2022, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(23, 12, 2022, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(24, 12, 2022, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(26, 12, 2022, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(27, 12, 2022, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(28, 12, 2022, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(29, 12, 2022, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(30, 12, 2022, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(31, 12, 2022, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(1, 1, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(2, 1, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(3, 1, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(4, 1, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(5, 1, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(6, 1, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(7, 1, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(8, 1, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(9, 1, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(10, 1, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(11, 1, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(12, 1, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(13, 1, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(14, 1, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(15, 1, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(16, 1, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(17, 1, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(18, 1, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(19, 1, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(20, 1, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(21, 1, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(22, 1, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(23, 1, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(24, 1, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(25, 1, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(26, 1, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(27, 1, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(28, 1, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(29, 1, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(30, 1, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(31, 1, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(1, 2, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(2, 2, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(3, 2, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(4, 2, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(5, 2, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(6, 2, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(7, 2, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(8, 2, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(9, 2, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(10, 2, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(11, 2, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(12, 2, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(13, 2, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(14, 2, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(15, 2, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(16, 2, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(17, 2, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(18, 2, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(19, 2, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(20, 2, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(21, 2, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(22, 2, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(23, 2, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(24, 2, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(25, 2, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(26, 2, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(27, 2, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(28, 2, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(1, 3, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(2, 3, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(3, 3, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(4, 3, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(5, 3, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(6, 3, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(7, 3, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(8, 3, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(9, 3, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(10, 3, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(11, 3, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(12, 3, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(13, 3, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(14, 3, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(15, 3, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(16, 3, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(17, 3, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(18, 3, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(19, 3, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(20, 3, 2023, 'PON')",Ryanair,FR 4191,1:5
London Stansted,"(21, 3, 2023, 'TOR')",Ryanair,FR 4191,1:5
London Stansted,"(22, 3, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(23, 3, 2023, 'CET')",Ryanair,FR 3673,1:5
London Stansted,"(24, 3, 2023, 'PET')",Ryanair,FR 2697,1:5
London Stansted,"(25, 3, 2023, 'SOB')",Ryanair,FR 3589,1:5
London Stansted,"(26, 3, 2023, 'NED')",Ryanair,FR 2697,1:5
London Stansted,"(27, 3, 2023, 'PON')",Ryanair,FR 2697,1:5
London Stansted,"(28, 3, 2023, 'TOR')",Ryanair,FR 2697,1:5
London Stansted,"(29, 3, 2023, 'SRE')",Ryanair,FR 2697,1:5
London Stansted,"(30, 3, 2023, 'CET')",Ryanair,FR 2697,1:5
London Stansted,"(31, 3, 2023, 'PET')",Ryanair,FR 2697,1:5
Lourdes,"(3, 11, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(6, 11, 2022, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(10, 11, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(13, 11, 2022, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(17, 11, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(20, 11, 2022, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(24, 11, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(27, 11, 2022, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(1, 12, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(4, 12, 2022, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(8, 12, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(11, 12, 2022, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(15, 12, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(18, 12, 2022, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(22, 12, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(29, 12, 2022, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(5, 1, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(8, 1, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(12, 1, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(15, 1, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(19, 1, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(22, 1, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(26, 1, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(29, 1, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(2, 2, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(5, 2, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(9, 2, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(12, 2, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(16, 2, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(19, 2, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(23, 2, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(26, 2, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(2, 3, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(5, 3, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(9, 3, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(12, 3, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(16, 3, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(19, 3, 2023, 'NED')",Ryanair,FR 5108,1:40
Lourdes,"(23, 3, 2023, 'CET')",Ryanair,FR 5108,1:40
Lourdes,"(27, 3, 2023, 'PON')",Ryanair,FR 5108,1:40
Lourdes,"(29, 3, 2023, 'SRE')",Ryanair,FR 5108,1:40
Lourdes,"(31, 3, 2023, 'PET')",Ryanair,FR 5108,1:40
Madeira Funchal,"(4, 11, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(7, 11, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(11, 11, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(14, 11, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(18, 11, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(21, 11, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(25, 11, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(28, 11, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(2, 12, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(5, 12, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(9, 12, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(12, 12, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(16, 12, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(19, 12, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(23, 12, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(26, 12, 2022, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(30, 12, 2022, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(2, 1, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(6, 1, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(9, 1, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(13, 1, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(16, 1, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(20, 1, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(23, 1, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(27, 1, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(30, 1, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(3, 2, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(6, 2, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(10, 2, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(13, 2, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(17, 2, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(20, 2, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(24, 2, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(27, 2, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(3, 3, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(6, 3, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(10, 3, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(13, 3, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(17, 3, 2023, 'PET')",Ryanair,FR 6049,3:0
Madeira Funchal,"(20, 3, 2023, 'PON')",Ryanair,FR 6049,3:0
Madeira Funchal,"(24, 3, 2023, 'PET')",Ryanair,FR 6049,3:0
Madrid,"(1, 11, 2022, 'TOR')",Ryanair,FR 1429,2:25
Madrid,"(2, 11, 2022, 'SRE')",Ryanair,FR 1429,2:25
Madrid,"(3, 11, 2022, 'CET')",Ryanair,FR 1429,2:25
Madrid,"(4, 11, 2022, 'PET')",Ryanair,FR 1429,2:25
Madrid,"(5, 11, 2022, 'SOB')",Ryanair,FR 1429,2:25
Madrid,"(6, 11, 2022, 'NED')",Ryanair,FR 6734,2:25
Madrid,"(7, 11, 2022, 'PON')",Ryanair,FR 5992,2:25
Madrid,"(8, 11, 2022, 'TOR')",Ryanair,FR 1429,2:25
Madrid,"(9, 11, 2022, 'SRE')",Ryanair,FR 1429,2:25
Madrid,"(10, 11, 2022, 'CET')",Ryanair,FR 1429,2:25
Madrid,"(11, 11, 2022, 'PET')",Ryanair,FR 1429,2:25
Madrid,"(12, 11, 2022, 'SOB')",Ryanair,FR 1429,2:25
Madrid,"(13, 11, 2022, 'NED')",Ryanair,FR 6734,2:25
Madrid,"(14, 11, 2022, 'PON')",Ryanair,FR 5992,2:25
Madrid,"(15, 11, 2022, 'TOR')",Ryanair,FR 1429,2:25
Madrid,"(16, 11, 2022, 'SRE')",Ryanair,FR 1429,2:25
Madrid,"(17, 11, 2022, 'CET')",Ryanair,FR 1429,2:25
Madrid,"(18, 11, 2022, 'PET')",Ryanair,FR 1429,2:25
Madrid,"(19, 11, 2022, 'SOB')",Ryanair,FR 1429,2:25
Madrid,"(20, 11, 2022, 'NED')",Ryanair,FR 6734,2:25
Madrid,"(21, 11, 2022, 'PON')",Ryanair,FR 5992,2:25
Madrid,"(22, 11, 2022, 'TOR')",Ryanair,FR 1429,2:25
Madrid,"(23, 11, 2022, 'SRE')",Ryanair,FR 1429,2:25
Madrid,"(24, 11, 2022, 'CET')",Ryanair,FR 1429,2:25
Madrid,"(25, 11, 2022, 'PET')",Ryanair,FR 1429,2:25
Madrid,"(26, 11, 2022, 'SOB')",Ryanair,FR 1429,2:25
Madrid,"(27, 11, 2022, 'NED')",Ryanair,FR 6734,2:25
Madrid,"(28, 11, 2022, 'PON')",Ryanair,FR 5992,2:25
Madrid,"(29, 11, 2022, 'TOR')",Ryanair,FR 1429,2:25
Madrid,"(30, 11, 2022, 'SRE')",Ryanair,FR 1429,2:25
Madrid,"(1, 12, 2022, 'CET')",Ryanair,FR 1429,2:25
Madrid,"(2, 12, 2022, 'PET')",Ryanair,FR 1429,2:25
Madrid,"(3, 12, 2022, 'SOB')",Ryanair,FR 1429,2:25
Madrid,"(4, 12, 2022, 'NED')",Ryanair,FR 6734,2:25
Madrid,"(5, 12, 2022, 'PON')",Ryanair,FR 5992,2:25
Madrid,"(6, 12, 2022, 'TOR')",Ryanair,FR 1429,2:25
Madrid,"(7, 12, 2022, 'SRE')",Ryanair,FR 1429,2:25
Madrid,"(8, 12, 2022, 'CET')",Ryanair,FR 1429,2:25
Madrid,"(9, 12, 2022, 'PET')",Ryanair,FR 1429,2:25
Madrid,"(10, 12, 2022, 'SOB')",Ryanair,FR 1429,2:25
Madrid,"(11, 12, 2022, 'NED')",Ryanair,FR 6734,2:25
Madrid,"(12, 12, 2022, 'PON')",Ryanair,FR 5992,2:25
Madrid,"(13, 12, 2022, 'TOR')",Ryanair,FR 1429,2:25
